state,exposure_bucket,primary_or_secondary,factor_family,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,high_gt100,primary,conflictWith,14841,0.9706219257462435,0.9326864766525167,0.984741105004339,0.9452967719541826,0.964615875039847,0.9278042792226195,0.9975966552742574,0.05037847829966293
pre,high_gt100,primary,distinct,34216,0.2520166004208557,0.991465980827683,0.9890806622050018,0.976922184854459,0.9829638273045508,0.9964540779591994,0.9912022701154817,0.7614853264552816
pre,high_gt100,primary,inverse,10534,0.9501613821910005,0.9722802354281375,0.9720198192946663,0.9996003596762914,0.9856171805733425,0.9848359333742489,0.9990258864883872,0.0313088152782695
pre,high_gt100,primary,itemRequiresStatement,12020,0.9396838602329451,0.953910149750416,0.9539345786493111,0.999203187250996,0.9760442791663062,0.980109233563829,0.9979957021134968,0.03602670677588901
pre,high_gt100,primary,oneOf,1005,0.23482587064676616,0.23482587064676616,0.23482587064676616,1.0,0.38033843674456086,0.4614621674637984,0.20496037469060036,0.5340986127877116
pre,high_gt100,primary,single,17696,0.9997739602169982,0.9997739602169982,0.9997739602169982,1.0,0.9998869673335594,0.5438263056748813,0.9997582837039102,0.0017909328259567417
pre,high_gt100,primary,symmetric,4381,0.9420223693220726,0.9420223693220726,0.9420223693220726,1.0,0.9701457451810062,0.7910776736261493,0.9781545133134193,0.016495484885111544
pre,high_gt100,primary,type,10552,0.9736542835481425,0.974981046247157,0.9768483231707317,0.9979560054506521,0.9872893596533463,0.9553157162803921,0.9985306516691455,0.016139069148353495
pre,high_gt100,primary,valueRequiresStatement,9631,0.940504620496314,0.940504620496314,0.940504620496314,1.0,0.969340253625127,0.9766313040991986,0.9982419255861987,0.056772873948982144
pre,high_gt100,primary,valueType,7213,0.42146125051989464,0.876057119090531,0.9512195121951219,0.7440789473684211,0.8349944629014395,0.8871138238298838,0.9068140828539745,0.48103389988752854
pre,high_gt100,secondary,conflictWith,1827755,0.7143358929396992,0.9482671364597552,0.9694587956559761,0.9577514627027085,0.9635695695811396,0.9894299520760459,0.9956077712681894,0.2409037530580556
pre,high_gt100,secondary,distinct,393401,1.0,0.9986222709144105,1.0,0.9986222709144105,0.9993106605957316,,,0.005080732353837198
pre,high_gt100,secondary,inverse,31782,0.12245925366559687,0.9706437606192184,0.982078853046595,0.7744090441932169,0.8659675334003735,0.9503976171621225,0.9062229109704505,0.8614529843369596
