state,density_bucket,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,2_4,conflictWith,3,229,0.37117903930131,0.8733624454148472,0.8589743589743589,0.788235294117647,0.8220858895705521,0.9598856209150327,0.9355945725316079,0.5420740041185342
pre,2_4,distinct,2,484,1.0,0.993801652892562,1.0,0.993801652892562,0.9968911917098445,,,0.0037484322866994735
pre,2_4,inverse,9,107,0.9906542056074766,0.9813084112149533,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9999118321283723,0.00789481847085682
pre,2_4,itemRequiresStatement,4,1068,1.0,1.0,1.0,1.0,1.0,,,0.002167950911021888
pre,2_4,oneOf,12,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.8,0.5555555555555556,0.7579365079365078,0.159674690829383
pre,2_4,single,0,652,1.0,1.0,1.0,1.0,1.0,,,0.0007596908171484396
pre,2_4,symmetric,14,352,0.9346590909090909,0.9346590909090909,0.9346590909090909,1.0,0.9662261380323055,0.8578036209858596,0.988525072267905,0.021709169345823242
pre,2_4,type,5,1117,1.0,0.999104744852283,1.0,0.999104744852283,0.9995521719659651,,,0.004004779332646794
pre,2_4,valueRequiresStatement,15,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.6818181818181819,0.9403069153069155,0.15331186698033256
pre,2_4,valueType,16,268,1.0,0.9850746268656716,1.0,0.9850746268656716,0.9924812030075187,,,0.03750804052757683
pre,5_16,conflictWith,3,22006,0.6038353176406435,0.9203399072980096,0.9417847567981616,0.9252709211318483,0.9334548077288084,0.9750350089133061,0.9836948348361171,0.3268094554355258
pre,5_16,distinct,2,12210,0.966093366093366,0.9963144963144963,0.9993201325741481,0.9968633435062733,0.9980902262020964,0.999806902528164,0.9999932215556044,0.03649793033521753
pre,5_16,inverse,9,2900,0.92,0.99,0.9940097341819544,0.9951274362818591,0.9945682712118374,0.9980322338830585,0.9998376262564603,0.07329320053357212
pre,5_16,itemRequiresStatement,4,18518,0.9933578140187925,0.9965979047413328,0.9978815860945138,0.9986952976352269,0.9982882760494498,0.9803202973589943,0.9998560128794354,0.005470655848860528
pre,5_16,oneOf,12,273,0.9010989010989011,0.9010989010989011,0.9010989010989011,1.0,0.9479768786127168,0.7566997892201144,0.9701791051305809,0.12510894986736032
pre,5_16,single,0,17983,0.996830339765334,0.996830339765334,0.996830339765334,1.0,0.9984126542092512,0.7947365485005607,0.9983003833601191,0.0016926720424361272
pre,5_16,symmetric,14,642,0.9314641744548287,0.9314641744548287,0.9314641744548287,1.0,0.964516129032258,0.8496503496503496,0.9817847382921319,0.08434132261439642
pre,5_16,type,5,14358,0.9768770023680178,0.9874634350188048,0.9880851663846588,0.99921574219307,0.9936192839418645,0.9760353620384862,0.9993494183905937,0.01170930753433866
pre,5_16,valueRequiresStatement,15,868,0.9089861751152074,0.9089861751152074,0.9089861751152074,1.0,0.9523234761617382,0.9040766231891034,0.9900009012032447,0.05779950348188257
pre,5_16,valueType,16,7378,0.9216589861751152,0.9723502304147466,0.9765895953757225,0.9938235294117647,0.985131195335277,0.9725803989415835,0.9966694559809137,0.05643904365188408
pre,65_plus,conflictWith,3,1100824,0.6941736372026772,0.9431434997783479,0.9671367504294675,0.9503888568276664,0.9586896645948466,0.9882775650743792,0.9946348473087492,0.25731865962325523
pre,65_plus,distinct,2,262434,0.9901117995381696,0.9991997988065571,0.9999075774904979,0.9992841721219679,0.9995957776083894,0.9998429670852726,0.9999984173015397,0.014217240590632355
pre,65_plus,inverse,9,5361,0.3928371572467823,0.8593545980227569,0.8755555555555555,0.748338081671415,0.8069636456733231,0.9409281213940712,0.9276553687543668,0.57229984345469
pre,65_plus,itemRequiresStatement,4,466424,0.997191396669125,0.9972321321372828,0.9972554745777612,0.9999763498841144,0.9986140588751224,0.7637243395011719,0.9986488273836902,0.005182481771474218
pre,65_plus,oneOf,12,1119,0.550491510277033,0.550491510277033,0.550491510277033,1.0,0.710086455331412,0.697496837158865,0.7572238271849326,0.2940964072383441
pre,65_plus,single,0,762609,0.9987057587833346,0.9986900233278128,0.9987057384175391,0.9999842441526111,0.9993445823730054,0.8341881026872693,0.9996853924238299,0.0007460851079378073
pre,65_plus,symmetric,14,1106,0.9276672694394213,0.9276672694394213,0.9276672694394213,1.0,0.9624765478424014,0.802485380116959,0.9771186410370842,0.029115853053105087
pre,65_plus,type,5,530234,0.9284542296420071,0.9716181912136905,0.9820434036931319,0.9874872536553063,0.9847578051806649,0.9761479790299218,0.9975747758153352,0.04531929600586249
pre,65_plus,valueRequiresStatement,15,10066,0.9591694814226107,0.9591694814226107,0.9591694814226107,1.0,0.9791592718421986,0.8839293836885949,0.9927235145418493,0.028420296970428426
pre,65_plus,valueType,16,312613,0.8570820791201902,0.9687984824687393,0.9796674407803065,0.9840185119525258,0.9818381558857483,0.9855182151139669,0.9968698570364547,0.11558821149462543
