state,density_bucket,factor_family,factor_type,support,positive_rate,accuracy,precision,recall,f1,auroc,auprc,ece
pre,1,inverse,9,1,1.0,1.0,1.0,1.0,1.0,,,4.76837158203125e-07
pre,1,single,0,4,1.0,1.0,1.0,1.0,1.0,,,0.005387261509895325
pre,1,symmetric,14,2,1.0,1.0,1.0,1.0,1.0,,,0.0035127997398376465
pre,1,type,5,22,1.0,1.0,1.0,1.0,1.0,,,0.005537837743759155
pre,1,valueRequiresStatement,15,26,1.0,1.0,1.0,1.0,1.0,,,0.024973167822911146
pre,17_64,conflictWith,3,720412,0.7540032647984765,0.9554393874616192,0.9750048793181966,0.965656773927499,0.9703083118598418,0.9911344588447606,0.9970458253925729,0.21363830925085125
pre,17_64,distinct,2,156422,0.8556213320376929,0.9978583575200419,0.9994388453682297,0.9980573529192008,0.9987476214153,0.9996434609508854,0.9999205434169006,0.14651918191016705
pre,17_64,inverse,9,34015,0.26697045421137733,0.987240923122152,0.9892497453887066,0.9626693095474067,0.9757785467128028,0.9949123653629814,0.9928133466274951,0.7217224401599174
pre,17_64,itemRequiresStatement,4,219708,0.9857174067398548,0.9877883372476196,0.9880390089855747,0.9997137184282219,0.9938420790499863,0.8608844060534376,0.9971954147993503,0.0036375420134979112
pre,17_64,oneOf,12,1930,0.8580310880829015,0.8580310880829015,0.8580310880829015,1.0,0.9235917456776352,0.527359039458373,0.8885667547563905,0.10080911591263016
pre,17_64,single,0,587533,0.9984613630213112,0.9984613630213112,0.9984613630213112,1.0,0.9992300892040452,0.957092254995495,0.9999161930356474,0.0004909226470902541
pre,17_64,symmetric,14,2596,0.9576271186440678,0.9576271186440678,0.9576271186440678,1.0,0.9783549783549783,0.7704088349301543,0.9811410904703217,0.05150816799679594
pre,17_64,type,5,206317,0.9772001337747253,0.9860118167674016,0.9876999494451234,0.9981152009047035,0.992880262093193,0.935360592965691,0.9974735606123605,0.009150116816086141
pre,17_64,valueRequiresStatement,15,9371,0.9724682531213318,0.9724682531213318,0.9724682531213318,1.0,0.9860419822549232,0.8811311381559863,0.9954373140976123,0.032666296329738484
pre,17_64,valueType,16,146142,0.8972232486212041,0.9672373445005542,0.979985106609322,0.9835725507542594,0.9817755515293615,0.9795979523628405,0.9959007959705026,0.07681179774015326
pre,2_4,conflictWith,3,229,0.37117903930131,0.8296943231441049,0.8194444444444444,0.6941176470588235,0.751592356687898,0.9537581699346405,0.9188217700789328,0.5977547886170184
pre,2_4,distinct,2,484,1.0,1.0,1.0,1.0,1.0,,,0.0010393527913684641
pre,2_4,inverse,9,107,0.9906542056074766,0.9813084112149533,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9999118321283724,0.011314157849160277
pre,2_4,itemRequiresStatement,4,1068,1.0,1.0,1.0,1.0,1.0,,,0.0014640948968880352
